SREE MULLAPUDI VENKATARAYA MEMORIAL POLYTECHNIC,"35-1-5, R.P.ROAD, TIMMARAJUPURAM
TANUKU-534211 WEST GODAVARY DISTRICT A.P.",WEST GODAVARI,Private-Self Financing
"JNTUA COLLEGE OF ENGINEERING
PULIVENDULA",MUDDANURU ROAD,YSR DISTRICT,Government
ST. VINCENT DE PAUL COLLEGE,DUGGIRALA,WEST GODAVARI,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,"GOVT. POLYTECHNIC, NEAR
DANNANAPETA VILLAGE, MUNAGAVALASA PANCHAYAT, AMADALAVALASA 532185",SRIKAKULAM,Government
"PRIYADARSHINI COLLEGE OF
ENGINEERING & TECHNOLOGY","KANUPARTHIPADU NELLORE - 524004
SPSR NELLORE(DIST.)",NELLORE,"Private-Self
Financing"
"DNR COLLEGE, P.G.COURSES","BALUSUMUDI,MCA DEPARTMENT, DNR
COLLEGE, BHIMAVARAM-2, WEST GODAVARI DIST, ANDRA PRADESH, PIN: 534202",WEST GODAVARI,Private-Self Financing
SRI SUNFLOWER COLLEGE OF ENGINEERING & TECHNOLOGY,"LANKAPALLI-521 131 GHANTASALA
MANDAL KRISHNA DISTRICT ANDHRA PRADESH INDIA",KRISHNA,Private-Self Financing
VISAKHA INSTITUTE FOR PROFES SIONAL STUDIES,"KAPULUPPADA, VISAKAPATNAM URBAN AGGLOMERATION VISAKHAPATNAM",VISHAKHAPATNAM,Private-Self Financing
"GONNA INSTITUTE OF INFORMATION
TECHNOLOGY AND SCIENCES","WARD NO:-56, GONNAVANI PALEM,
AGANAMPUDI, VISAKHAPATNAM.",VISHAKHAPATNAM,"Private-Self
Financing"
"GOVERNMENT MODEL RESIDENTIAL
POLYTECHNIC",WESTERN COLONY SUNNIPENTA,KURNOOL,Government
GAYATRI VIDYA PARISHAD COLLEGE FOR DEGREE AND PG COURSES,"YENDADA VILLAGE, RUSHIKONDA,VISAKHAPATNAM - 530 045",VISHAKHAPATNAM,Private-Self Financing
"MAHARAJA ANANDA GAJAPATHI RAJU
GOVERNMENT POLYTECHNIC","PHOOLBAUGH COLONY NELLIMARLA
ROAD",VIZIANAGARAM,Government
PRAGATHI POLYTECHINIC COLLEGE,"S.34, KOTHAVALSA VILLAGE,
ARDHANNAPALAM RENINEW KOTHAVALASA ALAM VIZIANAGARAM DIST ANDHRA PRADESH INDIA - 535183",VIZIANAGARAM,Private-Self Financing
"VEERAVALLI VIDY SUNDAR P.G.
COLLEGE","BURUGUPUDI KORUKONDA MANDAL
RAJAHMUNDRY EAST GODAVARI DT.",EAST GODAVARI,"Private-Self
Financing"
ADDANKI INSTITUTE OF MANAGEMENT AND SCIENCES,ADDANKI INSTITUTE OF MANAGEMENT AND SCIENCES NEAR SINGARA KONDA NRT ROAD NORTH ADDANKI ADDANKI MANDAL PRAKASAM DISTRICT 523201,PRAKASAM,Private-Self Financing
GLOBAL INSTITUTE OF MANAGEMENT AND TECHNOLOGY,"KOYYURU ROAD, BOMMULURU,
HANUMAN JUNCTION, KRISHNA DISTRICT
- 521 105, ANDHRA PRADESH.",KRISHNA,Private-Self Financing
AVANTHI INSTITUTE OF ENGINEERING & TECHNOLOGY,"TAMARAM VILLAGE, MAKAVARAPALEM MANDAL, NARSIPATNAM REVENUE DIVISION, VISAKHAPATNAM DIST.",VISHAKHAPATNAM,Private-Self Financing
"GOVERNMENT POLYTECHNIC,
PILLARIPATTU",PILLARIPATTU,CHITTOOR,Government
GOVERNMENT POLYTECHNIC,"TILAK NAGAR, GUDUR -524101 SPSR
NELLORE(DIST)",NELLORE,Government
ROYAL SCHOOL OF INFORMATION & MANAGEMENT SCIENCES,"AGARALA,OPP.CHANDRAGIRI
FORT,TIRUPATI-CHITTOOR HIGHWAY,CHANDRAGIRI(M)",CHITTOOR,Private-Self Financing
"JNTU-GV COLLEGE OF ENGINEERING, VIZIANAGARAM","JNTUK UNIVERSITY COLLEGE OF
ENGINEERING,VIZIANAGARM, DWARAPUDI (POST) GOTLAM(VILLAGE) VIZIANAGARAM-535003",VIZIANAGARAM,Government
SCHOOL OF FOOD TECHNOLOGY,JNTUK KAKINADA,EAST GODAVARI,Government
SRI SARATHI INSTITUTE OF ENGINEERING & TECHNOOLOGY,"DR. NO:2-78-10A, NEAR MDO OFFICE,
NUZVID - 521201 KRISHNA DIST., ANDHRA PRADESH.",KRISHNA,Private-Self Financing
HINDU COLLEGE,AMARAVATHI ROAD GUNTUR - 522 002,GUNTUR,"Private-Self
Financing"
SAPTHAGIRI INSTITUTE OF MANAGEMENT,"D.NO: 20-9-1/7, NIMKAMPALLI ROAD,
HINDUPUR - 515201, ANANTAPUR(DIST), A.P",ANANTAPUR,Private-Self Financing
SREE KONASEEMA BHANOJI RAMARS COLLEGE,"S.K.B.R.COLLEGE AMALAPURAM EAST
GODAVARI DISTRICT ANDHRA PRADESH PIN-533201",EAST GODAVARI,Private-Self Financing
SRI Y. N. COLLEGE,SRI Y N COLLEGE RS.NO:47 COLLEGE STREET NARSAPUR - 534275 W.G.DT.(A.P),WEST GODAVARI,Private-Self Financing
"SMT. SATRUCHARLA SASIKALA DEVI
GOVERNMENT POLYTECHNIC, CHINAMERANGI","GOVERNMENT POLYTECHNIC
CHINAMERANGI,JIYAMMAVALASA MANDAL",VIZIANAGARAM,Government
RCR INSTITUTE OF MANAGEMENT & TECHNOLOGY,"#1, RCR AVENUE, KARAKAMBADI ROAD
TIRUPATI PIN: 517 520 RENIGUNTA MANDAL CHITTOOR DISTRICT ANDHRA PRADESH",CHITTOOR,Private-Self Financing
"GOVERNMENT POLYTECHNIC FOR
WOMEN",NARASANNA NAGAR,EAST GODAVARI,Government
"GOVERNMENT POLYTECHNIC FOR
MINORITIES",NALLAPADU,GUNTUR,Government
"GOVERNMENT POLYTECHNIC,KAVALI,NELLORE DIST
ANDHRAPRADESH","GOVERNMENT POLYTECHNIC,KAVALI
RUDRAKOTA (VILLAGE) KAVALI (MANDAL) SPSR NELLORE (DISTRICT) PIN
524203 ANDHRA PRADESH",NELLORE,Government
DBB INSTITUTE OF PG STUDIES,"NARAYANAVARAM ROAD, PUTTUR",CHITTOOR,"Private-Self
Financing"
"GOVERNMENT POLYTECHNIC FOR
MINORITIES",B-THANDRAPADU KURNOOL-2,KURNOOL,Government
GOVERNMENT POLYTECHNIC,ZPH SCHOOL CAMPUS KALIDINDI,KRISHNA,Government
GOVERNMENT POLYTECHNIC,"GOVERNMENT POLYTECHNIC, KADIRI,
KUTAGULLA, PULIVENDULA ROAD, KADIRI.515541",ANANTAPUR,Government
VIGNAN DEGREE COLLEGE,"SURVEY NO: 359/1A,359/1B
PEDAPALAKALURU VILLAGE GUNTUR GUNTUR DISTRICT",GUNTUR,Private-Self Financing
VIKAS POLYTECHNIC COLLEGE,PUTRELA ROAD,KRISHNA,"Private-Self
Financing"
SIMHADHRI EDUCATIONAL SOCIETY GROUP OF INSTITUTIONS,"NARAPADU(V) AMMULUAPALEM(PO)
SABBAVARAM(MANDAL) VISAKHAPATNAM(DT)",VISHAKHAPATNAM,Private-Self Financing
B.V. RAJU COLLEGE,"VISHNUPUR KOVVADA VILLAGE
BHIMAVARAM - 534 202 WEST GODAVARI DIST. AP",WEST GODAVARI,Private-Self Financing
NEWTON'S INSTITUTE OF ENGINEERING,"ALUGURAJU PALLY VILLAGE
KOPPUNORU POST MACHERLA GUNTUR DT",GUNTUR,Private-Self Financing
"NOVA COLLEGE OF BUSINESS
MANAGEMENT","7TH CROSS ROAD, KRISHNA VILAS
COLONY, KONNAMGUNTA ROAD",KRISHNA,"Private-Self
Financing"
"D.L.R COLLEGE PG COURSES (MBA
PROGRAME)","MAIN ROAD, G.MAMIDADA, PEDAPUDI
MANDAL, EAST GODAVARI DISTRICT",EAST GODAVARI,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,GUJARATHI PETA,SRIKAKULAM,Government
SCHOOL OF MANAGEMENT STUDIES- M.R.P.G.COLLEGE,SIMHACHALAM BUILDING PHOOL BAUGH VIZIANAGARAM VIZIANAGARAM MANDAL VIZIANAGARAM DISTRICT,VIZIANAGARAM,Private-Self Financing
BHEEMIREDDY INSTITUTE OF MANAGEMENT SCIENCE,"ALLUR ROAD,MANDIGIRI(VIL),SADAPURAM(G.P)",KURNOOL,Private-Self Financing
"GOVERNMENT POLYTECHNIC FOR
WOMEN",M B T ROAD,CHITTOOR,Government
GOVT. POLYTECHNIC,"C/O. DRG GOVT. DEGREE COLLEGE,
PENTAPADU",WEST GODAVARI,Government
"YALAMARTY COLLEGE OF
POLYTECHNIC","YALAMARTY NAGAR, TARULAVADA,
ANANDAPURAM , VISAKHAPATNAM.",VISHAKHAPATNAM,"Private-Self
Financing"
"GOVERNMENT POLYTECHNIC, PARVATHIPURAM.","GOVERNMENT POLYTECHNIC, M R
NAGARAM PARVATHIPURAM VIZIANAGARAM ANDHRA PRADESH PIN 535522",VIZIANAGARAM,Government
"GOVERNMENT POLYTECHNIC FOR
WOMEN","SARASWATHI NAGAR, DARGAMITTA,
NELLORE",NELLORE,Government
"SRI G PULLA REDDY GOVERNMENT
POLYTECHNIC","B. THANDRAPADU, KURNOOL-518002",KURNOOL,Government
WINGS BUSINESS SCHOOL,"KKV PURAM (VIL), RC PURAM(MANDAL), TIRUPATI, CHITTOOR(DIST.), AP",CHITTOOR,Private-Self Financing
"SRI KRISHNADEVARAYA UNIVERSITY
COLLEGE OF ENGINEERING AND TECHNOLOGY",SRI KRISHNADEVARAYA UNIVERSITY S V PURAM,ANANTAPUR,State Government University
RGUKT SRIKAKULAM,"SM PURAM, ETCHERLA (M), SRIKAKULAM DISTRICT, ANDHRA PRADESH-532402",SRIKAKULAM,Government
"SRI KALAHASTISWARA INSTITUTE OF
INFORMATION AND MANAGEMENT SCIENCES(SKIIMS)","KAPUGUUNERI, SRIKALAHASTI MANDAL, PIN:517641. ANDHRA PRADESH.",CHITTOOR,Private-Self Financing
BENAIAH INSTITUTE OF TECHNOLOGY & SCIENCE,"BURUGUPUDI KORUKONDA MANDAL,
RAJAHMMUNDRY, EAST GODAVARI DISTRICT",EAST GODAVARI,Private-Self Financing
"VISAKHA INSTITUTE OF MANAGEMENT
SCIENCE","BODAMETTAPALEM, DAKAMARRI",VISHAKHAPATNAM,"Private-Self
Financing"
SMT. T.K.R. POLYTECHNIC,"SAI NAGAR, GUDIVADA ROAD",KRISHNA,"Private-Self
Financing"
DON BOSCO.P.G.COLLEGE,"5TH MILE, PULLADIGUNTA,
VATTICHERUKURU GUNTUR -522017",GUNTUR,"Private-Self
Financing"
"BENAIAH INSTITUTE OF TECHNOLOGY
& SCIENCES","CHRIST VIDHYA NAGAR, BURUGUPUDI,
KORUKONDA MANDAL,E.G.DT.,",EAST GODAVARI,"Private-Self
Financing"
"PB SIDDHARTHA COLLEGE OF ARTS &
SCIENCE PG STUDIES",SIDDHARTHA NAGAR,KRISHNA,"Private-Self
Financing"
VASAVI POLYTECHNIC,"KOILAKUNTLA ROAD, BANAGANAPALLE - 518124. KURNOOL (DT). A.P",KURNOOL,Private-Self Financing
"TELLAKULA JALAYYA POLISETTY
SOMASUNDARAM COLLEGE","OPP. JUTE MILL, RING ROAD, GUNTUR
522006,AP,INDIA",GUNTUR,"Private-Self
Financing"
SRI VANI INSTITUTE OF MANAGEMENT AND SCIENCES,"SRI VANI INSTITUTE OF MANAGEMENT
AND SCIENCES, NH-7, KAKKALA PALLI CROSS, ANANTAPUR.",ANANTAPUR,Private-Self Financing
SRI VENKATESWARA COLLEGE OF ENGINEERING & TECHNOLOGY,"NH-5, MRO OFFICE ROAD, BESIDE
DR.B.R.AMBEDKAR UNIVERSITY ETCHERLA",SRIKAKULAM,Private-Self Financing
V.R. INSTITUTE OF POST-GRADUATE STUDIES,"A.C. SUBBA REDDY BUILDINGS POGA
THOTA NELLORE - 524001 ANDHRA PRADESH INDIA",NELLORE,Private-Self Financing
SAIGANAPATHI ENGINEERING COLLEGE,"GIDIJALA VILLAGE, ANANDAPURAM
MANDAL, VISAKHAPATNAM DISTRICT, PIN-531173",VISHAKHAPATNAM,Private-Self Financing
"THE HINDU COLLEGE (PG COURSES) PG DEPARTMENT OF MANAGEMENT STUDIES,MACHILIPATNAM","THE HINDU COLLEGE (PG COURSES),
P.G.DEPARTMENT OF MANAGEMENT STUDIES, OPP:LIC DIVISIONAL OFFICE, BATCHUPET, MACHILIPATNAM",KRISHNA,Private-Self Financing
KRISHNAVENI ENGINEERING COLLEGE FOR WOMEN,"VILLAGE KESANUPALLI TALUK
NARASARAOPET DISTRICT GUNTUR STATE ANDHRA PRADESH PIN CODE 522 601",GUNTUR,Private-Self Financing
EDGE INTERNATIONAL B SCHOOL,"SY. NO. 357 & 358, 5 K.M., GAJULAPALLI ROAD, SADAKUPPAM POST, BANGARUPALYAM TALUK, CHITTOOR
DISTRICT, ANDRA PRADESH PIN - 517416",CHITTOOR,Private-Self Financing
"VIJAYA INSTITUTE OF TECHNOLOGY
FOR WOMEN",ENIKEPADU VIJAYAWADA,KRISHNA,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,NEAR AGARALA VILLAGE CHANDRAGIRI MANDAL CHITTOR DISTRICT,CHITTOOR,Government
VASAVI INSTITUTE OF MANAGEMENT AND COMPUTER SCIENCES,"VASAVI NAGAR, PEDDAPALLI(V), NEAR
BHAKARAPET RAILWAY STATION, KADAPA",YSR DISTRICT,Private-Self Financing
VELANKANNI INSTITUTE OF MANAGEMENT STUDIES,"S.NO 657/1,KANUPUR BIT-1,
VENKATACHALA SATRAM, KHANDRIKA, VENKATACHALAM MANDALAM,NELLORE 524320",NELLORE,Private-Self Financing
"S.S.K INSTITUTE OF BUSSINESS
MANAGEMENT",VONTIMITTA(V),YSR DISTRICT,"Private-Self
Financing"
"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE","NEW BOYANAPALLI, RAJAMPET,",YSR DISTRICT,"Private-Self
Financing"
"SVKP & DR.KS RAJU ARTS & SCIENCE
COLLEGE",RIGHT SIDE OF THE CANAL PENUGONDA,WEST GODAVARI,"Private-Self
Financing"
"N.B.K.R.INSTITUTE OF SCIENCE &
TECHNOLOGY","VIDYANAGAR KOTA MANDAL SPSR
NELLORE DIST. ANDHRA PRADESH",NELLORE,"Private-Self
Financing"
"PRIYADARSHINI COLLEGE OF
ENGINEERING, SULLURPET-524121","AKKAMPETA SULLURPETA-524121 SPSR
NELLORE DIST. ANDHRA PRADESH.",NELLORE,"Private-Self
Financing"
"KRISHNA CHAITANYA INSTITUTE OF
MANAGEMENT","DEVARAJU GATTU VILLAGE PEDDA
ARAVEEDU MANDAL",PRAKASAM,"Private-Self
Financing"
"VIGNANASUDHA INSTITUTE OF
MANAGEMENT AND TECHNOLOGY[VIMAT]","DOOR NO.22-977/3, KATTAMANCHI,
CHITTOOR, CHITTOOR DISTRICT. PIN NO.517001",CHITTOOR,Private-Self Financing
DR.K.V.SUBBA REDDY INSTITUTE OF MANAGEMENT,"DR.K.V.SUBBA REDDY INSTITUTE OF MANAGEMENT OPP.DUPADU RAILWAY STATION, N.H - 7, LAKSHMI PURAM (POST)
KURNOOL - 518218. ANDHRA PRADESH.",KURNOOL,Private-Self Financing
"GOVT. POLYTECHNIC,MADAKASIRA,
GOVT. OF A.P","K. GUNDUMALA VILLAGE MADAKASIRA-
515301",ANANTAPUR,Government
ALWARDAS POLYTECHNIC,"124 PART, VEPAGUNTA, RRVPURAM,
GOPALAPATNAM, VISAKHAPATNAM",VISAKHAPATNAM,"Private-Self
Financing"
SCHOOL OF BIOTECHNOLOGY,"INSTITUTE OF SCIENCE AND
TECHNOLOGY.JAWARHARLAL NEHRU TECHNOLOGICAL UNIVERSITY(JNTUK) KAKINADA-533003",EAST GODAVARI,Government
B V C COLLEGE OF ENGINEERING,"PALACHERLA VILLAGE, RAJANAGARAM
MANDAL, EAST GODAVARI DISTRICT ANDHRA PRADESH 533104",EAST GODAVARI,Private-Self Financing
NOVA'S INSTITUTE OF TECHNOLOGY,"N.H.-5, BYE PASS ROAD TANGELLAMUDI
VILLAGE ELURU MANDAL WEST GODAVARI DISTRCIT ANDHRA PRADSEH INDIA PIN:534005",WEST GODAVARI,Private-Self Financing
"K. CHANDRAKALA P.G COLLEGE,TENALI","BURRIPALEM ROAD , TENALI",GUNTUR,"Private-Self
Financing"
SANSKRITHI SCHOOL OF BUSINESS,"BEHIND SUPER SPECIALITY HOSPILITY,
BEEDIPALLI ROAD, PRASHANTHI GRAM, PUTTAPARTHI",ANANTAPUR,Private-Self Financing
"GOVT. POLYTECHNIC FOR WOMEN,
HINDUPUR, GOVT. OF A.P",GUDDAM HINDUPUR ANANTAPUR DT,ANANTAPUR,Government
SRI VANI INSTITUTE OF MANAGEMENT AND SCIENCES (SVIMS),"SRI VANI INSTITUTE OF MANAGEMENT AND SCIENCES (SVIMS), KAKKALA PALLI CROSS, BANGALORE HIGHWAY, NH-7, NEAR SAKSHI PRESS, ANANTAPUR",ANANTAPUR,Private-Self Financing
"RISE KRISHNA SAI POLYTECHNIC
COLLEGE","VALLUR, TANGUTUR (MANDAL) NH-16,
ONGOLE",PRAKASAM,"Private-Self
Financing"
NUZVID POLYTECHNIC,"VENKATADRIPURAM ANNAVARAM
(POST) NUZVID",KRISHNA,"Private-Self
Financing"
"SRINIVASA INSTITUTE OF
MANAGEMENT STUDIES (SIMS) (FORMALLY SSVP)","POTHINA MALLAYYA PALEM
MADHURAWADA VISHAKHAPATANAM- 530041",VISHAKHAPATNAM,Private-Self Financing
SAI GANAPATHI POLYTECHNIC,"GIDIJALA VILLAGE, ANANDAPURAM
MANDAL, VISAKHAPATNAM DIST.",VISHAKHAPATNAM,"Private-Self
Financing"
GITAMS BUSINESS AND IT SCHOOL,"PRAKRUTHI NAGAR, CHEMMUMIYAPET, RAYACHOTI ROAD, KADAPA",YSR DISTRICT,Private-Self Financing
ANDHRA LOYOLA INSTITUTE OF ENGINEERING AND TECHNOLOGY,"GOVERNMENT POLYTECHNIC POST
OFFICE, VIJAYAWADA-520008, KRISHNA DISTRICT, ANDHRA PRADESH",KRISHNA,Private-Self Financing
"NOBLE INSTITUTE OF SCIENCE AND
TECHNOLOGY",MANTHRIPALEM,VISHAKHAPATNAM,"Private-Self
Financing"
SAI RANGA POLYTECHNIC,"POTHANAPALLI VILLAGE, S.KOTA
MANDAL, VIZIANAGARAM",VIZIANAGARAM,"Private-Self
Financing"
MRR COLLEGE OF MCA,"NEAR DSP OFFICE,MADHIRA ROAD",KRISHNA,"Private-Self
Financing"
GOKULA KRISHNA COLLEGE OF ENGINEERING,"BEHIND RTC DEPOT SULLURUPETA
NELLORE DISTRICT ANDHRA PRADESH - 524 121",NELLORE,Private-Self Financing
"PRIYADARSHINI INSTITUTUE OF
TECHNOLOGY","KANUPARTHIPADU, NELLORE - 524 002
ANDHRA PRADESH",NELLORE,"Private-Self
Financing"
"SUMOURYA INSTITUTE OF
MANAGEMENT","# 87/435,SRI NAGAR COLONY,KURNOOL-
518002, AP",KURNOOL,"Private-Self
Financing"
GOKUL GROUP OF INSTITUTIONS,"PIRIDI - VILLAGE,",VIZIANAGARAM,"Private-Self
Financing"
AUDISANKARA COLLEGE OF ENGINEERING & TECHNOLOGY,"NH-5, BY-PASS ROAD, GUDUR, NELLORE DISTRICT, ANDHRA PRADESH, PIN:524101",NELLORE,Private-Self Financing
SESHACHALA POLYTECHNIC COLLEGE,"SVS NAGAR, SV PURAM VILLAGE,
VADAMALAPET, TIRUPATI",CHITTOOR,"Private-Self
Financing"
"TELLAKULA JALAYYA POLISETTY
SOMASUNDARAM COLLEGE","OPP. JUITE MILL RING ROAD GUNTUR-
522006 AP-INDIA",GUNTUR,"Private-Self
Financing"
"NEWTON'S INSTITUTE OF SCIENCE &
TECHNOLOGY","ALUGURAJU PALLY VILLAGE
KOPPUNORU POST MACHERLA MD",GUNTUR,"Private-Self
Financing"
"ANU COLLEGE OF ENGINEERING AND
TECHNOLOGY","NAGARJUNA NAGAR,GUNTUR-522510",GUNTUR,Government
V.S.M. COLLEGE (P.G. COURSES),V.S.M. COLLEGE (P.G. COURSES) RAMACHANDRAPURAM EAST GODAVARI DISTRICT ANDHRA PRADESH PIN: 533 255,EAST GODAVARI,Private-Self Financing
RV INSTITUTE OF TECHNOLOGY,"CHEBROLU ENGINEERING COLLEGE
NEAR POWER STATION CHEBROLU(P.O & MANDEL) GUNTUR(DT)",GUNTUR,Private-Self Financing
"GAYATRI VIDYA PARISHAD COLLEGE
OF ENGINEERING","MADHURAWADA, VISAKHAPATNAM PIN:
530 048",VISHAKHAPATNAM,"Private-Self
Financing"
RAGHU ENGINEERING COLLEGE,"DAKAMARRI VILLAGE,
BHEEMUNIPATNAM MANDAL, VISAKHAPATNAM",VISHAKHAPATNAM,Private-Self Financing
S.D.COLLEGE OF INFORMATION TECHNOLOGY,"OLD TOWN , PERAVALI ROAD TANUKU
WEST GODAVARI DISTRICT, ANDHRA PRADESH PIN-534211",WEST GODAVARI,Private-Self Financing
SHIRIDI SAI DIPLOMA IN ENGINEERING & TECHNOLOGY,"SURAMPETA (P), MARIPIVALASA (V),
SEETANAGARAM (M), VIZIANAGARAM DIST. PIN 535546",VIZIANAGARAM,Private-Self Financing
AVANTHI INSTITUTE OF ENGINERRING AND TECHNOLOGY,"CHERUKUPALLI VIILAGE, CHITTIVALASA
SO, BHOGAPURAM MANDAL, VIZIANAGRAM DIST",VIZIANAGARAM,Private-Self Financing
"RAJEEV GANDHI MEMORIAL COLLEGE
OF ENGINEERING & TECHNOLOGY",N.H. - 18 NANDYAL KURNOOL DIST. A.P.,KURNOOL,"Private-Self
Financing"
BAPATLA ENGINEERING COLLEGE,"MAHATMAJIPURM G.B.C ROAD BAPATLA
POST",GUNTUR,"Private-Self
Financing"
ANDHRA ENGINEERING COLLEGE,NELLOREPALEM-VILLAGE,NELLORE,"Private-Self
Financing"
"V.S.LAKSHMI INSTITUTE OF
MANAGEMENT STUDIES","VIDYAVAN CAMPUS, R.T.O.OFFICE ROAD,
EAST GODAVARI DISTRICT",EAST GODAVARI,"Private-Self
Financing"
DADI INSTITUTE OF ENGINEERING & TECHNOLOGY (DIET),"DADI INSTITUTE OF ENGINEERING &
TECHNOLOGY NATIONAL HIGH WAY- 5, GAVARAPALEM, ANAKAPALLE, VISAKHAPATNAM -531002.",VISHAKHAPATNAM,Private-Self Financing
"K M M INSTITUTE OF TECHNOLOGY &
SCIENCE","RAMIREDDIPALLE NARASINGAPURAM
BPO TIRUPATI RURAL - 517102",CHITTOOR,"Private-Self
Financing"
"VELAGAPUDI RAMAKRISHNA
SIDDHARTHA ENGINEERING COLLEGE","VASANTHA NAGAR KANURU
VIJAYAWADA - 7 AP, INDIA",KRISHNA,"Private-Self
Financing"
"GOVERNMENT INSTITUTE OF CERAMIC
TECHNOLOGY","CERAMIC ROAD, THILAK NAGAR, GUDUR.",NELLORE,Government
"GLOBAL INSTITUTE OF BUSINESS
MANAGEMENT",MARKAPUR,PRAKASAM,"Private-Self
Financing"
SRINIVASA INSTITUTE OF MANAGEMENT,"3/166 MADRAS ROAD, BUDDAYAPALLI
POST, PUTLAMPALLI (VILLAGE),KADAPA(DIST)516002",YSR DISTRICT,Private-Self Financing
"G.PULLAIAH COLLEGE OF ENGINEERING
AND TECHNOLOGY","NANDIKOTKUR ROAD,KURNOOL",KURNOOL,"Private-Self
Financing"
KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGINEERING FOR WOMEN,"THADIGOTLA VILLAGE, C.K.DINNE MANDAL, KADAPA.",YSR DISTRICT,Private-Self Financing
KRISHNA CHAITANYA INSTITUTE OF TECHNOLOGY & SCIENCES,"DEVARAJUGATTU VILLAGE,
PEDDARAVEEDU MANDAL, PRAKASAM DISTRICT",PRAKASAM,Private-Self Financing
"COL.D.S.RAJU POLYTECHNIC,","MAIN ROAD, PODURU",WEST GODAVARI,"Private-Self
Financing"
"KMM INSTITUTE OF POSTGRADUATE
STUDIES","RAMIREDDIPALLE NARASINGAPURAM
BPO TIRUPATI RURAL - 517102",CHITTOOR,"Private-Self
Financing"
Y.S.R. ENGINEERING COLLEGE OF Y.V.U.,KORRAPADU,YSR DISTRICT,Government
NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,"VEGAVARAM VILLAGE JANGAREDDY GUDEM MANDAL WEST GODAVARI
DISTRCIT ANDHRA PRADESH PIN:534447",WEST GODAVARI,Private-Self Financing
"VRN COLLEGE OF COMPUTER SCIENCE
AND MANAGEMENT",GO'S COLONY THADITOPU,CHITTOOR,"Private-Self
Financing"
SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,"SESHADRI RAO KNOWLEDGE VILLAGE,
GUDLAVALLERU-521356, KRISHNA DISTRICT, ANDHRA PRADESH",KRISHNA,Private-Self Financing
G.B.R.DEGREE COLLEGE-M.B.A PROGRAMME,"M.B.A.PROGRAMME D.NO: 4-263
DUPPALAPUDI ROAD ANAPARTHI - 533342 EAST GODAVARI DISTRICT (A.P)",EAST GODAVARI,Private-Self Financing
"SRI VENKATESWARA UNIVERSITY
COLLEGE OF ENGINEERING","SRI VENKATESWARA UNIVERSITY
COLLEGE OF ENGINEERING",CHITTOOR,Government
SRI CHAITANYA - DJR COLLEGE OF ENGINEERING,"DJR COLLEGE OF ENGINEERING &
TECHNOLOGY, DJR NAGAR, VELPUR VILLAGE, VIA GUDAVALLI VIJAYAWADA - 521104",KRISHNA,Private-Self Financing
PNC&KR COLLEGE OF PG COURSES,"PALNAD ROAD NARASARAOPET GUNTUR
DIST ANDHRA PRADESH",GUNTUR,"Private-Self
Financing"
BALAJI INSTITUTE OF IT AND MANAGEMENT,"OPP:79/51-1 NARAPAREDDY VILLAS
RAMACHANDRAPURAM(V) RAMARAJUPALLI(P) KADAPA-516003",YSR DISTRICT,Private-Self Financing
"BEHARA TECHNICAL CAMPUS(BEHARA
POLYTECHNIC)","NARAVA, 57TH WARD, GVMC,
VISAKHAPATNAM,A.P. PIN-5300",VISHAKHAPATNAM,"Private-Self
Financing"
"AMBEDKAR INSTITUTE OF
MANAGEMENT STUDIES","SANDIPANI NAGAR YENDADA
VISAKHAPATNAM-530045",VISHAKHAPATNAM,"Private-Self
Financing"
"DR. Y.C.JAMES YEN GOVT.
POLYTECHNIC, KUPPAM","YANADIPALLI VILLAGE, KRISNADASANA
PALLI POST,",CHITTOOR,Government
A.A.N.M. & V.V.R.S.R. POLYTECHNIC,SESHADRI RAO KNOWLEDGE VILLAGE,KRISHNA,"Private-Self
Financing"
BONAM VENKATACHALAMAYYA INSTITUTE OF TECHNOLOGY & SCIENCE,"BATLAPALEM AMALAPURAM (MANDAL)
EAST GODAVARI DISTRICT ANDHRA PRADESH 533221",EAST GODAVARI,Private-Self Financing
KUPPAM ENGINEERING COLLEGE,"KES NAGAR, P.B NATHAM (PO) KUPPAM
CHITTOOR DT.",CHITTOOR,"Private-Self
Financing"
"RISE KRISHNA SAI PRAKASAM GROUP
OF INSTITUTIONS","NH - 5, VALLURU - ONGOLE PRAKASAM
DT PIN - 523 272 ANDHRA PRADESH",PRAKASAM,"Private-Self
Financing"
PRAKASAM ENGINEERING COLLEGE,"O.V ROAD KANDUKUR PRAKASAM
DISTRICT ANDHRA PRADESH-523105",PRAKASAM,"Private-Self
Financing"
NARASARAOPETA ENGINEERING COLLEGE,"KOTAPPA KONDA ROAD, YELLAMANDA
POST, NARASARAOPET - 522 601 GUNTUR DIST. ANDHRA PRADESH",GUNTUR,Private-Self Financing
SCHOOL OF ENGINEERING & TECHNOLOGY,"THE REGISTRAR, SRI PADMAVATI
MAHILA VISVAVIDYALAYAM, TIRUPATI - 517 502",CHITTOOR,Government
